Mat,No.,ID,Qn,Q,Pt,SOC,SOE,U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,U11,U12,U13,U14,U15,U16,U17,U18,U19,U20,U21,SOH,Pack_SOH
NMC,24,H3-100,2.1,1.8995,5,35,31.65833333333333,3.7124,3.7304,3.74,3.7217,3.714,3.6948,3.6852,3.7041,3.7115,3.7493,3.7667,3.732,3.7152,3.6805,3.6576,3.6935,3.7106,3.7816,3.8185,3.7472,3.7177,0.9045238095238095,3.7230714285714286
NMC,1,D3-100,2.1,1.9155,5,35,31.925,3.7127,3.7295,3.7406,3.7217,3.714,3.6951,3.6852,3.7044,3.7118,3.7465,3.7679,3.7323,3.7152,3.6805,3.6576,3.6926,3.7112,3.781,3.8203,3.7468,3.718,0.9121428571428571,3.723090476190477
NMC,4,D3-400,2.1,1.7452,5,30,24.931428571428572,3.7131,3.7301,3.7434,3.7264,3.7149,3.7,3.6824,3.7007,3.7118,3.7456,3.7713,3.7366,3.7165,3.6805,3.6495,3.6852,3.7106,3.7735,3.8244,3.7565,3.7205,0.831047619047619,3.7235000000000005
NMC,7,D4-100,2.1,1.9134,5,35,31.889999999999997,3.7127,3.731,3.74,3.7224,3.7143,3.696,3.6867,3.705,3.7121,3.7493,3.7664,3.7301,3.7155,3.6786,3.6594,3.6976,3.7115,3.7841,3.8175,3.7459,3.7183,0.9111428571428571,3.7235428571428573
NMC,61,J3-500,2.1,1.4958,5,25,17.807142857142857,3.7124,3.7292,3.7444,3.7261,3.7146,3.6954,3.6808,3.7007,3.7112,3.7487,3.7741,3.7366,3.7165,3.6808,3.647,3.6858,3.7096,3.7791,3.8309,3.7577,3.7211,0.7122857142857143,3.7239380952380947
NMC,41,I4-100,2.1,1.8945,5,35,31.575,3.7137,3.731,3.7413,3.7233,3.7152,3.696,3.6864,3.7056,3.7127,3.7481,3.7679,3.732,3.7165,3.6786,3.6594,3.6979,3.7118,3.7872,3.8194,3.7478,3.7189,0.9021428571428571,3.7243190476190478
NMC,10,D4-400,2.1,1.7384,5,30,24.834285714285713,3.7149,3.7295,3.7444,3.7276,3.7168,3.7,3.6852,3.7022,3.7137,3.7453,3.7713,3.7385,3.7183,3.6845,3.6532,3.687,3.7124,3.7819,3.8225,3.758,3.7227,0.8278095238095238,3.725233333333333
NMC,43,I4-400,2.1,1.7245,5,30,24.635714285714286,3.7149,3.7332,3.7459,3.7286,3.7171,3.7,3.6839,3.7016,3.714,3.7475,3.7741,3.74,3.7186,3.6821,3.6504,3.6867,3.7124,3.7772,3.8278,3.7602,3.723,0.8211904761904761,3.7256761904761904
NMC,51,J1-600,2.1,1.469,5,25,17.488095238095237,3.7146,3.7335,3.7472,3.7295,3.7171,3.6985,3.6814,3.6991,3.7127,3.7484,3.7769,3.7431,3.7196,3.6839,3.6449,3.683,3.7112,3.7844,3.8321,3.7645,3.7248,0.6995238095238095,3.7262095238095236
NMC,26,H3-400,2.1,1.7239,5,30,24.627142857142857,3.7155,3.7335,3.7462,3.7286,3.7174,3.6988,3.6845,3.7025,3.714,3.7465,3.7744,3.74,3.7193,3.6821,3.6511,3.6855,3.7127,3.7872,3.8281,3.7593,3.7233,0.8209047619047619,3.7262142857142853
NMC,29,H4-100,2.1,1.8972,5,35,31.619999999999997,3.7165,3.7338,3.7431,3.7255,3.718,3.7,3.6901,3.7087,3.7152,3.7524,3.7692,3.7341,3.7193,3.6833,3.6638,3.7,3.7146,3.7875,3.8194,3.7493,3.722,0.9034285714285714,3.726942857142857
NMC,21,E4-400,2.1,1.7229,5,30,24.612857142857145,3.7171,3.7348,3.7465,3.7301,3.7189,3.7022,3.687,3.7047,3.7158,3.7509,3.7744,3.7413,3.7208,3.6858,3.6554,3.6901,3.7149,3.7856,3.8265,3.7614,3.7248,0.8204285714285714,3.728047619047619
NMC,36,I3-200,2.1,1.8665,5,35,31.10833333333333,3.7189,3.7357,3.7484,3.7301,3.7208,3.705,3.6892,3.7081,3.7177,3.7552,3.7763,3.7413,3.722,3.6867,3.6585,3.6954,3.7168,3.7921,3.8293,3.7589,3.7251,0.8888095238095238,3.7300714285714287
NMC,39,I3-500,2.1,1.6856,5,30,24.08,3.7193,3.7375,3.7509,3.7329,3.7217,3.7041,3.687,3.7047,3.7174,3.7549,3.7794,3.7431,3.7236,3.6901,3.6532,3.6904,3.7158,3.7906,3.8343,3.7642,3.7286,0.8026666666666666,3.730652380952381
NMC,49,J1-400,2.1,1.7234,5,30,24.619999999999997,3.7205,3.7379,3.7503,3.7326,3.7224,3.7053,3.6904,3.7075,3.7193,3.7503,3.7775,3.7456,3.7242,3.6889,3.6588,3.6957,3.7177,3.78,3.8293,3.7627,3.7282,0.8206666666666667,3.730719047619048
NMC,13,E3-200,2.1,1.8787,5,35,31.311666666666667,3.722,3.7394,3.7496,3.7329,3.7236,3.709,3.6951,3.7121,3.7208,3.7552,3.7754,3.7431,3.7251,3.6932,3.6669,3.701,3.7202,3.7813,3.8256,3.7596,3.7282,0.8946190476190476,3.7323476190476184
NMC,44,I4-500,2.1,1.6775,5,30,23.964285714285715,3.7214,3.7369,3.7518,3.7351,3.7242,3.7087,3.6917,3.71,3.7202,3.7571,3.7797,3.7444,3.7261,3.6914,3.6597,3.6966,3.7189,3.7921,3.833,3.7636,3.7304,0.7988095238095237,3.733
NMC,57,J2-600,2.1,1.4437,5,25,17.186904761904763,3.7214,3.7419,3.7555,3.7363,3.7245,3.705,3.6873,3.7087,3.7196,3.7589,3.7865,3.7465,3.7267,3.6886,3.6504,3.692,3.718,3.7961,3.8451,3.7679,3.7323,0.6874761904761905,3.7337714285714276
NMC,55,J2-400,2.1,1.7164,5,30,24.519999999999996,3.7224,3.7403,3.7537,3.7357,3.7248,3.7053,3.6907,3.7103,3.7208,3.7593,3.7828,3.7487,3.7264,3.6901,3.6569,3.6963,3.7196,3.7934,3.8377,3.7682,3.731,0.8173333333333332,3.734019047619048
NMC,66,J4-500,2.1,1.4674,5,25,17.46904761904762,3.723,3.7413,3.7537,3.736,3.7255,3.7072,3.6926,3.7096,3.7214,3.7577,3.7819,3.7465,3.727,3.6948,3.66,3.6982,3.7202,3.7884,3.8358,3.7673,3.732,0.6987619047619047,3.7342904761904765
NMC,63,J4-100,2.1,1.8809,5,35,31.348333333333336,3.7255,3.7406,3.7521,3.7344,3.7267,3.709,3.6994,3.7177,3.7245,3.7599,3.7779,3.7425,3.7282,3.6945,3.6734,3.71,3.7239,3.7893,3.8278,3.758,3.731,0.8956666666666666,3.7355380952380948
NMC,16,E3-500,2.1,1.6929,5,30,24.184285714285714,3.7264,3.7437,3.7555,3.7388,3.7292,3.7121,3.6985,3.7158,3.7251,3.758,3.7816,3.7481,3.7307,3.6982,3.6678,3.7019,3.7239,3.7853,3.8321,3.7667,3.7351,0.8061428571428572,3.7368809523809525
NMC,33,H4-500,2.1,1.4317,5,25,17.044047619047618,3.7258,3.7453,3.7577,3.7397,3.7282,3.7084,3.6945,3.7143,3.7242,3.7639,3.7872,3.75,3.7304,3.6907,3.661,3.7003,3.7227,3.798,3.8436,3.7713,3.7351,0.6817619047619047,3.7377285714285713
NMC,60,J3-400,2.1,1.6817,5,30,24.024285714285714,3.7273,3.7453,3.7558,3.7394,3.7292,3.7115,3.6991,3.7171,3.7261,3.7577,3.7828,3.7487,3.731,3.6966,3.6693,3.7053,3.7248,3.7949,3.8346,3.7658,3.7351,0.8008095238095237,3.7379714285714285
NMC,25,H3-200,2.1,1.8332,5,35,30.553333333333327,3.7279,3.7459,3.7565,3.7394,3.7298,3.7109,3.6997,3.718,3.7267,3.7608,3.7834,3.7484,3.731,3.6948,3.6703,3.7059,3.7258,3.798,3.8352,3.7689,3.7344,0.8729523809523809,3.7386523809523813
NMC,8,D4-200,2.1,1.8448,5,35,30.746666666666663,3.7286,3.7434,3.7565,3.7388,3.7301,3.7124,3.7013,3.7193,3.7276,3.7605,3.7828,3.7503,3.7317,3.6972,3.6728,3.7093,3.727,3.7903,3.8333,3.7661,3.7351,0.8784761904761904,3.738780952380952
NMC,22,E4-500,2.1,1.6562,5,30,23.66,3.7276,3.745,3.7568,3.7391,3.7298,3.7143,3.6994,3.7174,3.7267,3.7617,3.7834,3.7503,3.7317,3.6982,3.6693,3.7031,3.7251,3.7961,3.8355,3.7698,3.736,0.7886666666666666,3.7388714285714286
NMC,11,D4-500,2.1,1.6765,5,30,23.95,3.7286,3.7453,3.7571,3.7403,3.731,3.7146,3.7,3.7171,3.7267,3.7617,3.7834,3.7515,3.7329,3.6985,3.6693,3.7034,3.7255,3.7934,3.833,3.7686,3.7375,0.7983333333333333,3.7390190476190477
NMC,2,D3-200,2.1,1.8499,5,35,30.831666666666663,3.7282,3.7465,3.7568,3.7391,3.7301,3.7146,3.7003,3.7189,3.7273,3.7633,3.7837,3.7484,3.7313,3.6951,3.6715,3.7084,3.7267,3.7968,3.8352,3.7658,3.7348,0.880904761904762,3.7391809523809534
NMC,47,J1-200,2.1,1.8448,5,35,30.746666666666663,3.7289,3.7465,3.7571,3.7397,3.7307,3.7134,3.7013,3.7186,3.7279,3.7611,3.7837,3.7493,3.732,3.6994,3.6724,3.7087,3.727,3.7943,3.8352,3.7667,3.7354,0.8784761904761904,3.739490476190476
NMC,42,I4-200,2.1,1.8275,5,35,30.458333333333332,3.7289,3.7468,3.7574,3.7397,3.7307,3.7155,3.701,3.718,3.7276,3.7599,3.7844,3.7484,3.7323,3.6988,3.6718,3.7093,3.7267,3.7989,3.8358,3.7658,3.7357,0.8702380952380951,3.7396857142857143
NMC,19,E4-200,2.1,1.8324,5,35,30.54,3.7292,3.7453,3.7577,3.7403,3.731,3.7134,3.7016,3.7196,3.7282,3.7611,3.7841,3.7496,3.7326,3.7016,3.6728,3.709,3.7273,3.7965,3.8352,3.7695,3.736,0.8725714285714286,3.7400761904761906
NMC,5,D3-500,2.1,1.6421,5,30,23.458571428571428,3.7304,3.7484,3.7599,3.7428,3.7326,3.7152,3.7013,3.7196,3.7289,3.7624,3.7868,3.7521,3.7348,3.7003,3.6703,3.7069,3.7276,3.7965,3.8392,3.7704,3.7391,0.7819523809523808,3.741214285714285
NMC,53,J2-200,2.1,1.8418,5,35,30.69666666666667,3.7307,3.7496,3.7617,3.7425,3.7329,3.7137,3.7007,3.7199,3.7301,3.7673,3.7909,3.7527,3.7344,3.6972,3.6684,3.7084,3.7292,3.807,3.847,3.772,3.7379,0.8770476190476191,3.7425809523809517
NMC,27,H3-500,2.1,1.6369,5,30,23.384285714285713,3.7326,3.7484,3.762,3.7444,3.7351,3.7174,3.7038,3.7214,3.7313,3.7676,3.789,3.7534,3.7372,3.7003,3.6731,3.7096,3.7295,3.8033,3.8414,3.7741,3.7416,0.7794761904761904,3.743642857142857
NMC,30,H4-200,2.1,1.8208,5,35,30.346666666666668,3.7351,3.7521,3.7624,3.7459,3.7369,3.7186,3.7081,3.7261,3.7335,3.7679,3.7878,3.7537,3.7385,3.7044,3.6808,3.7162,3.7326,3.8014,3.8374,3.7717,3.7416,0.867047619047619,3.7453666666666665
NMC,58,J3-200,2.1,1.8194,5,35,30.32333333333333,3.7363,3.754,3.7639,3.7465,3.7379,3.7208,3.709,3.7273,3.7354,3.7695,3.7906,3.7549,3.7394,3.7053,3.6811,3.7177,3.7341,3.8033,3.8417,3.7717,3.7431,0.8663809523809523,3.746833333333333
NMC,32,H4-400,2.1,1.6401,5,30,23.429999999999996,3.7363,3.7512,3.7648,3.7475,3.7388,3.723,3.7084,3.7267,3.7348,3.7701,3.7912,3.7571,3.7403,3.7047,3.6793,3.7162,3.7335,3.8008,3.8426,3.7741,3.7444,0.7809999999999999,3.746942857142858
NMC,67,J4-600,2.1,1.3856,5,25,16.495238095238093,3.7369,3.7549,3.7664,3.7484,3.7394,3.7202,3.7078,3.7255,3.7351,3.771,3.7946,3.7577,3.7413,3.7065,3.6768,3.7152,3.7335,3.8092,3.8479,3.7769,3.7462,0.6598095238095237,3.7481619047619046
NMC,62,J3-600,2.1,1.301,5,25,15.488095238095237,3.7385,3.7586,3.7698,3.7506,3.7413,3.7224,3.7087,3.7289,3.7372,3.7729,3.7986,3.7596,3.7434,3.7041,3.6771,3.7149,3.7354,3.8166,3.8547,3.7785,3.7481,0.6195238095238095,3.7504714285714273
NMC,37,I3-300,2.1,1.8076,5,35,30.12666666666667,3.7394,3.7577,3.7686,3.7506,3.7416,3.7236,3.7115,3.7304,3.7385,3.7751,3.7952,3.7599,3.7437,3.7069,3.6824,3.7202,3.7372,3.8113,3.8476,3.776,3.7478,0.8607619047619047,3.750723809523809
NMC,14,E3-300,2.1,1.8272,5,35,30.45333333333333,3.741,3.758,3.7679,3.7512,3.7431,3.7264,3.7149,3.7317,3.7397,3.7741,3.793,3.7602,3.7447,3.7112,3.6879,3.7214,3.7388,3.8073,3.842,3.7766,3.7487,0.870095238095238,3.751419047619047
NMC,40,I3-600,2.1,1.6119,5,30,23.02714285714286,3.7434,3.762,3.7717,3.7537,3.7459,3.7286,3.7152,3.7335,3.7413,3.7766,3.7983,3.7633,3.7478,3.7103,3.6858,3.7211,3.7394,3.8135,3.8501,3.7794,3.7527,0.7675714285714286,3.7539809523809526
NMC,65,J4-400,2.1,1.6412,5,30,23.445714285714285,3.7434,3.758,3.7704,3.754,3.7459,3.7292,3.7177,3.7354,3.7422,3.7763,3.7955,3.7624,3.7475,3.7155,3.691,3.7255,3.7413,3.8082,3.8445,3.7788,3.7515,0.7815238095238095,3.754009523809524
NMC,50,J1-500,2.1,1.6197,5,30,23.138571428571424,3.7447,3.762,3.7723,3.7555,3.7472,3.7295,3.718,3.7351,3.7434,3.7775,3.7983,3.7655,3.7493,3.7146,3.6904,3.7258,3.7419,3.8113,3.8482,3.7825,3.7537,0.7712857142857142,3.7555571428571426
NMC,12,D4-600,2.1,1.6112,5,30,23.017142857142854,3.7456,3.7627,3.7723,3.7555,3.7481,3.7329,3.7193,3.7363,3.7441,3.7763,3.7974,3.7639,3.75,3.7152,3.692,3.7245,3.7422,3.8107,3.8464,3.7797,3.7546,0.7672380952380952,3.7557000000000005
NMC,56,J2-500,2.1,1.5775,5,30,22.53571428571428,3.7447,3.7639,3.7741,3.7562,3.7472,3.7286,3.7158,3.7351,3.7431,3.7788,3.8014,3.7645,3.7493,3.7109,3.6861,3.7251,3.7416,3.8182,3.8544,3.7813,3.754,0.7511904761904761,3.755919047619048
NMC,3,D3-300,2.1,1.8004,5,35,30.006666666666668,3.7462,3.7642,3.7735,3.7574,3.7484,3.732,3.7199,3.7372,3.7453,3.7782,3.7996,3.7655,3.75,3.7186,3.6923,3.7276,3.7441,3.8123,3.8498,3.7816,3.754,0.8573333333333333,3.757033333333334
NMC,64,J4-200,2.1,1.8001,5,35,30.001666666666665,3.7481,3.7639,3.7744,3.7577,3.75,3.7326,3.7224,3.74,3.7472,3.7816,3.7999,3.7658,3.7515,3.7168,3.6963,3.732,3.7459,3.8144,3.8479,3.7825,3.7546,0.8571904761904762,3.7583571428571423
NMC,9,D4-300,2.1,1.7955,5,35,29.925,3.7484,3.7658,3.7751,3.7577,3.7503,3.7338,3.7224,3.7403,3.7472,3.7825,3.8002,3.767,3.7518,3.7193,3.6957,3.731,3.7459,3.8163,3.8495,3.7841,3.7555,0.855,3.7590380952380955
NMC,45,I4-600,2.1,1.5797,5,30,22.56714285714286,3.7484,3.7642,3.776,3.7583,3.7509,3.7332,3.7217,3.74,3.7472,3.781,3.802,3.7673,3.7527,3.7199,3.6938,3.7307,3.7456,3.8141,3.8529,3.7847,3.7574,0.7522380952380953,3.7591428571428573
NMC,20,E4-300,2.1,1.7794,5,35,29.656666666666666,3.7487,3.7651,3.7763,3.7589,3.7512,3.7335,3.7227,3.7406,3.7478,3.781,3.8017,3.7673,3.7527,3.7177,3.6954,3.7304,3.7462,3.8175,3.8516,3.7834,3.7565,0.8473333333333334,3.7593428571428573
NMC,35,I3-100,2.1,1.9383,5,40,36.919999999999995,3.749,3.767,3.7751,3.7571,3.7509,3.7335,3.7242,3.7422,3.7481,3.7822,3.7999,3.7642,3.7521,3.7168,3.6991,3.7354,3.7475,3.8197,3.8485,3.781,3.7552,0.9229999999999999,3.7594619047619053
NMC,34,H4-600,2.1,1.286,5,25,15.309523809523808,3.7487,3.7689,3.7791,3.7593,3.7512,3.7313,3.7193,3.7397,3.7468,3.7825,3.8073,3.7689,3.7537,3.7134,3.6895,3.7276,3.7453,3.8203,3.8625,3.7868,3.7583,0.6123809523809524,3.760019047619048
NMC,48,J1-300,2.1,1.7948,5,35,29.91333333333333,3.7493,3.7664,3.7769,3.7599,3.7515,3.7341,3.7236,3.741,3.7484,3.7819,3.8023,3.7689,3.7534,3.7208,3.6966,3.731,3.7475,3.8141,3.8519,3.7856,3.7574,0.8546666666666666,3.7601190476190487
NMC,54,J2-300,2.1,1.7876,5,35,29.793333333333333,3.7515,3.7695,3.7806,3.7624,3.7537,3.736,3.7239,3.7419,3.7506,3.7859,3.8079,3.7707,3.7552,3.7177,3.6948,3.7326,3.7493,3.8222,3.8616,3.7872,3.7596,0.8512380952380952,3.7626095238095236
NMC,17,E3-600,2.1,1.5726,5,30,22.465714285714284,3.7549,3.7723,3.7813,3.7648,3.7571,3.741,3.7301,3.7472,3.7537,3.7844,3.8058,3.7726,3.7589,3.7282,3.7041,3.7366,3.7521,3.8147,3.8541,3.7875,3.7633,0.7488571428571428,3.7649857142857135
NMC,23,E4-600,2.1,1.5474,5,30,22.105714285714285,3.7568,3.7741,3.7834,3.7661,3.7593,3.7447,3.732,3.7496,3.7558,3.7887,3.8082,3.7748,3.7608,3.7273,3.7059,3.74,3.754,3.8247,3.8572,3.7918,3.7651,0.7368571428571429,3.7676333333333334
NMC,52,J2-100,2.1,1.9156,5,40,36.48761904761904,3.7568,3.7748,3.7844,3.7658,3.7586,3.7422,3.7307,3.7496,3.7562,3.7924,3.8104,3.7732,3.7599,3.7227,3.7034,3.7425,3.7552,3.8296,3.8631,3.7881,3.7633,0.9121904761904761,3.7677571428571444
NMC,28,H3-600,2.1,1.5406,5,30,22.008571428571425,3.7574,3.7754,3.785,3.7664,3.7596,3.7431,3.731,3.7496,3.7555,3.7934,3.8104,3.7744,3.7617,3.7242,3.7038,3.741,3.754,3.8271,3.8609,3.7903,3.7658,0.7336190476190476,3.768095238095238
NMC,46,J1-100,2.1,1.9212,5,40,36.59428571428571,3.7589,3.7757,3.7841,3.7673,3.7608,3.745,3.7357,3.7531,3.7583,3.7909,3.8082,3.7741,3.7624,3.7298,3.7109,3.7462,3.7577,3.8265,3.8557,3.7896,3.7655,0.9148571428571428,3.7693523809523803
NMC,18,E4-100,2.1,1.9052,5,40,36.28952380952381,3.7599,3.7748,3.785,3.7679,3.7614,3.7437,3.7357,3.7531,3.7589,3.7943,3.8092,3.7757,3.763,3.732,3.7115,3.7456,3.758,3.824,3.8569,3.7893,3.7661,0.9072380952380952,3.7698095238095237
NMC,31,H4-300,2.1,1.757,5,35,29.28333333333333,3.7602,3.7772,3.7862,3.7692,3.762,3.7441,3.7348,3.7518,3.7583,3.794,3.811,3.7769,3.7639,3.7289,3.709,3.7441,3.7574,3.824,3.8597,3.7924,3.7673,0.8366666666666666,3.7701142857142864
NMC,59,J3-300,2.1,1.7594,5,35,29.323333333333334,3.7599,3.7772,3.7865,3.7689,3.7617,3.7441,3.7341,3.7524,3.7586,3.7943,3.812,3.7769,3.7636,3.7292,3.7078,3.7437,3.7574,3.8259,3.8619,3.7934,3.7673,0.8378095238095238,3.7703238095238096
NMC,1,D3-100,2.1,1.9155,5,40,36.48571428571429,3.7605,3.7785,3.7862,3.7682,3.762,3.7441,3.7357,3.754,3.7596,3.7958,3.811,3.7751,3.7636,3.7286,3.7109,3.7459,3.7586,3.8299,3.8597,3.7899,3.7664,0.9121428571428571,3.770676190476191
NMC,38,I3-400,2.1,1.745,5,35,29.083333333333332,3.7605,3.7779,3.7865,3.7695,3.7627,3.7465,3.7351,3.7527,3.7586,3.7927,3.811,3.7769,3.7642,3.7317,3.709,3.7444,3.7574,3.829,3.86,3.7912,3.7686,0.830952380952381,3.7707666666666673
NMC,24,H3-100,2.1,1.8995,5,40,36.180952380952384,3.7608,3.7785,3.7859,3.7686,3.7627,3.7444,3.7366,3.7546,3.7596,3.7937,3.8101,3.7757,3.7639,3.7307,3.7121,3.7481,3.7589,3.8284,3.8578,3.7887,3.7673,0.9045238095238095,3.7708142857142857
NMC,15,E3-400,2.1,1.7676,5,35,29.459999999999997,3.7614,3.7763,3.7859,3.7704,3.7633,3.7493,3.7385,3.7546,3.7605,3.7906,3.8089,3.7782,3.7651,3.7335,3.7146,3.7465,3.7589,3.8178,3.8538,3.7912,3.7689,0.8417142857142857,3.7708666666666666
NMC,7,D4-100,2.1,1.9134,5,40,36.44571428571428,3.7608,3.7775,3.7856,3.7686,3.7624,3.7459,3.7372,3.7543,3.7602,3.7946,3.8095,3.7754,3.7642,3.7329,3.7134,3.7472,3.7596,3.829,3.8566,3.7906,3.767,0.9111428571428571,3.771071428571428
NMC,6,D3-600,2.1,1.5016,5,30,21.451428571428572,3.7608,3.7779,3.7881,3.7704,3.763,3.7447,3.7348,3.7521,3.7593,3.7955,3.8138,3.7775,3.7648,3.7307,3.7081,3.7444,3.7577,3.8312,3.8643,3.793,3.7695,0.715047619047619,3.7715047619047617
NMC,41,I4-100,2.1,1.8945,5,40,36.08571428571428,3.7624,3.7791,3.7878,3.7704,3.7642,3.7468,3.7385,3.7562,3.7617,3.7971,3.812,3.7779,3.7655,3.7338,3.7143,3.75,3.7608,3.8318,3.8597,3.7912,3.7689,0.9021428571428571,3.7728619047619056
NMC,4,D3-400,2.1,1.7452,5,35,29.086666666666666,3.763,3.7797,3.7881,3.7717,3.7651,3.7484,3.7397,3.7565,3.762,3.7955,3.8116,3.7794,3.767,3.7341,3.7152,3.7481,3.7611,3.8256,3.8581,3.7934,3.7704,0.831047619047619,3.773033333333333
NMC,10,D4-400,2.1,1.7384,5,35,28.973333333333333,3.7655,3.78,3.7896,3.7738,3.7679,3.7518,3.7428,3.7586,3.7642,3.7958,3.8123,3.7816,3.7695,3.7369,3.7193,3.7524,3.763,3.8228,3.8569,3.7943,3.7729,0.8278095238095238,3.7748523809523804
NMC,29,H4-100,2.1,1.8972,5,40,36.137142857142855,3.7658,3.7825,3.7903,3.7732,3.7673,3.75,3.7419,3.7583,3.7645,3.7992,3.8135,3.7806,3.7689,3.7341,3.7189,3.7534,3.7636,3.8265,3.86,3.793,3.772,0.9034285714285714,3.775119047619048
NMC,43,I4-400,2.1,1.7245,5,35,28.741666666666664,3.7664,3.7834,3.7918,3.7751,3.7686,3.7518,3.7428,3.7599,3.7651,3.7996,3.8154,3.7819,3.7704,3.7363,3.718,3.7527,3.7642,3.8293,3.8628,3.7961,3.7741,0.8211904761904761,3.776461904761905
NMC,26,H3-400,2.1,1.7239,5,35,28.731666666666666,3.7673,3.7847,3.7927,3.776,3.7695,3.7521,3.7431,3.7599,3.7661,3.798,3.8166,3.7822,3.771,3.7363,3.7186,3.7527,3.7648,3.8312,3.8637,3.7968,3.7748,0.8209047619047619,3.777052380952381
NMC,36,I3-200,2.1,1.8665,5,40,35.55238095238095,3.7676,3.7844,3.7927,3.7757,3.7695,3.7521,3.7434,3.7614,3.7664,3.802,3.8169,3.7834,3.771,3.7357,3.7186,3.754,3.7655,3.8364,3.8647,3.7961,3.7748,0.8888095238095238,3.777728571428571
NMC,21,E4-400,2.1,1.7229,5,35,28.715,3.7686,3.7853,3.793,3.7769,3.7704,3.7546,3.7459,3.7624,3.7679,3.8008,3.8163,3.7837,3.7723,3.7394,3.722,3.7546,3.7664,3.8327,3.8625,3.7983,3.776,0.8204285714285714,3.778571428571429
NMC,51,J1-600,2.1,1.469,5,30,20.985714285714284,3.7698,3.7875,3.7958,3.7785,3.772,3.7543,3.745,3.763,3.7682,3.8005,3.8206,3.7853,3.7738,3.7382,3.7199,3.7555,3.767,3.8346,3.869,3.8023,3.7779,0.6995238095238095,3.779938095238095
NMC,13,E3-200,2.1,1.8787,5,40,35.7847619047619,3.7704,3.7862,3.7943,3.7788,3.7723,3.758,3.7475,3.7642,3.7692,3.8017,3.8169,3.7856,3.7735,3.7416,3.7245,3.7574,3.7682,3.8324,3.8619,3.8008,3.7769,0.8946190476190476,3.7801095238095237
NMC,61,J3-500,2.1,1.4958,5,30,21.36857142857143,3.7695,3.7875,3.7961,3.7788,3.7717,3.7537,3.7447,3.7624,3.7686,3.8051,3.8219,3.7868,3.7732,3.7375,3.7186,3.7552,3.767,3.8374,3.8718,3.8005,3.7772,0.7122857142857143,3.780247619047619
NMC,49,J1-400,2.1,1.7234,5,35,28.723333333333333,3.772,3.7878,3.7961,3.7803,3.7741,3.7574,3.7487,3.7655,3.7707,3.8023,3.8194,3.7872,3.7757,3.7431,3.7255,3.7586,3.7695,3.833,3.865,3.8023,3.7794,0.8206666666666667,3.7815999999999996
NMC,39,I3-500,2.1,1.6856,5,35,28.093333333333334,3.772,3.7899,3.798,3.78,3.7744,3.7568,3.7472,3.7645,3.7701,3.8058,3.8219,3.7868,3.776,3.7397,3.7224,3.758,3.7689,3.8358,3.8702,3.8014,3.78,0.8026666666666666,3.7818952380952378
NMC,55,J2-400,2.1,1.7164,5,35,28.606666666666666,3.7738,3.7903,3.7996,3.7822,3.776,3.7583,3.7493,3.767,3.7723,3.8085,3.824,3.789,3.7779,3.7416,3.7242,3.7589,3.771,3.8411,3.8727,3.803,3.7816,0.8173333333333332,3.783919047619047
NMC,44,I4-500,2.1,1.6775,5,35,27.958333333333332,3.7738,3.7909,3.7989,3.7825,3.776,3.7599,3.7506,3.7676,3.7726,3.8054,3.8225,3.7887,3.7779,3.7434,3.7267,3.7596,3.7717,3.8408,3.8693,3.803,3.7816,0.7988095238095237,3.7839714285714283
NMC,63,J4-100,2.1,1.8809,5,40,35.82666666666667,3.7757,3.7909,3.8002,3.7831,3.7779,3.762,3.7524,3.7692,3.7748,3.807,3.8237,3.7896,3.7791,3.7447,3.7292,3.763,3.7738,3.8386,3.8699,3.8027,3.7819,0.8956666666666666,3.785209523809524
NMC,16,E3-500,2.1,1.6929,5,35,28.215,3.7769,3.793,3.8008,3.785,3.7791,3.7639,3.7549,3.771,3.776,3.8082,3.8231,3.7912,3.7806,3.7478,3.732,3.7645,3.7744,3.8399,3.8681,3.8076,3.7853,0.8061428571428572,3.786823809523809
NMC,2,D3-200,2.1,1.8499,5,40,35.23619047619048,3.7779,3.7949,3.8023,3.7859,3.7797,3.7624,3.7546,3.7717,3.7769,3.8092,3.8262,3.7927,3.781,3.7503,3.731,3.7661,3.776,3.8442,3.873,3.8051,3.7847,0.880904761904762,3.787895238095238
NMC,8,D4-200,2.1,1.8448,5,40,35.139047619047616,3.7779,3.7949,3.802,3.7856,3.78,3.7633,3.7555,3.7726,3.7772,3.8101,3.8253,3.7927,3.7816,3.7487,3.7329,3.7667,3.7763,3.8442,3.8709,3.8073,3.785,0.8784761904761904,3.7881285714285715
NMC,25,H3-200,2.1,1.8332,5,40,34.91809523809524,3.7782,3.7952,3.8027,3.7865,3.78,3.763,3.7552,3.7723,3.7769,3.8113,3.8262,3.7924,3.7816,3.7478,3.7317,3.7645,3.776,3.8448,3.8727,3.8067,3.7853,0.8729523809523809,3.7881428571428573
NMC,57,J2-600,2.1,1.4437,5,30,20.624285714285712,3.7769,3.7965,3.8045,3.7862,3.7794,3.762,3.7506,3.7704,3.7751,3.8144,3.8312,3.7927,3.781,3.7428,3.7239,3.763,3.7738,3.8507,3.8829,3.8079,3.7853,0.6874761904761905,3.7881523809523814
